重大项目,1
调配,1
详情,1
开业,1
纳税人,1
万西,1
西药,1
制止,1
卡住,1
恶意中伤,1
多方,1
一会,1
作威作福,1
件物品,1
体察民情,1
村本,1
客套话,1
日理万机,1
微服私访,1
打印机,1
实话实说,1
二套,1
电脑,1
送给,1
字条,1
四川,1
规条,1
多趟,1
我西,1
犯难,1
绩效,1
分三步,1
代理,1
牛奶,1
草民,1
总部,1
无望,1
伊利,1
纯牛奶,1
踢来踢去,1
时才,1
设入,1
时过,1
二十余天,1
王桂龙,1
环都,1
出示,1
递交,1
签名,1
银行帐户,1
曹正科,1
市卫计局,1
万多元,1
望县,1
解释,1
三针,1
穷人家,1
好几遍,1
有偿,1
发票,1
表扬,1
离过婚,1
独生,1
单方,1
旧法,1
新法,1
追责,1
投机倒把,1
本法,1
枪毙,1
失效,1
荒唐,1
法案,1
空白,1
电子注册,1
县卫,1
去卫,1
未予,1
在职,1
破裂,1
开胸,1
介入,1
周亚楠,1
方臻飞,1
九零,1
体弱多病,1
幸福感,1
工薪阶层,1
快成,1
含金量,1
开销,1
疾苦,1
小范,1
女仔,1
打吊针,1
柑子,1
卫生部门,1
受气,1
胸闷,1
一肚子,1
不看,1
一瓶,1
生病,1
发烧,1
冶病,1
真舒要,1
晚班,1
交叉感染,1
病区,1
卫生间,1
共用,1
没关系,1
放进,1
手足,1
过关,1
考生,1
资格考试,1
招录,1
报表,1
留底,1
要雁过,1
留痕,1
大亏,1
少交,1
死板,1
变通,1
偏远,1
不切实际,1
拍照,1
不计其数,1
细则,1
可谓,1
逻辑,1
配送,1
无药,1
常用药,1
尴尬,1
消食片,1
可用,1
遭遇,1
订货单,1
HPV,1
九价,1
市县,1
附三,1
铁证,1
制假,1
截肢,1
胫后,1
踝关节,1
做手术,1
栓塞,1
坐车,1
买房,1
定居,1
不便,1
暂时,1
毕业证,1
学历证明,1
中等职业,1
中专,1
学校,1
张贻瑞,1
用人单位,1
工会,1
职业病,1
设岗,1
防治,1
裁减人员,1
围标,1
以民为本,1
三百多名,1
枉法,1
贪腐,1
公平正义,1
订立,1
劳动者,1
赡养人,1
一千多元,1
脑外伤,1
救助金,1
五保,1
独生子,1
囊肿,1
综合症,1
热线,1
石锅,1
餐馆老板,1
挂线,1
大嘛,1
态度,1
接线,1
刘姓,1
骚扰,1
两万五,1
两儿,1
拖会,1
神不宁,1
基本国策,1
血透,1
医药费,1
但觉,1
度过难关,1
越来越,1
病者,1
病魔,1
越来越低,1
全家,1
环出,1
生肓,1
孑女,1
胎后,1
沒钱交,1
沒去,1
沒上,1
为本,1
減免,1
通用,1
电子,1
院内,1
全市,1
卡给,1
楚雅一,1
一头雾水,1
前女友,1
不行,1
跑断腿,1
判决书,1
嫁人,1
郁闷,1
两口子,1
弟弟,1
彬彬,1
龙凤胎,1
特別,1
脚镇,1
并己,1
吃吃喝喝,1
钱物,1
几件,1
奶等,1
尝过,1
没尝过,1
来查,1
要出,1
假冒伪劣,1
安全局,1
化学品,1
责任人,1
工商部门,1
乳制品,1
食品安全,1
要害,1
人去,1
幸亏,1
谋杀者,1
仁泽,1
领导层,1
私利,1
多名,1
职责,1
合格,1
技术,1
或交,1
可免,1
明白,1
省籍,1
真烦,1
时未,1
怎样才能,1
子口,1
法人,1
城区,1
分身术,1
区上,1
岭桥,1
镇港,1
而港,1
济康,1
村卫室,1
伤风感冒,1
明察秋毫,1
小病,1
鸿达,1
蒋燕,1
金家,1
孙女,1
唐成结,1
家里,1
送到,1
展辉,1
蒋志伟,1
医师法,1
点滴,1
视察,1
处方权,1
计卫委,1
计算机,1
没入,1
组织者,1
国企,1
问张,1
两事,1
一医,1
退者,1
十万左右,1
那么回事,1
换岗,1
存疑,1
违反规定,1
疑虑,1
更新,1
胎动,1
监护,1
血检,1
引产,1
社会保障,1
救济,1
人民法院,1
集体土地,1
特高,1
保销,1
巨亏,1
月院,1
有心无力,1
骗取,1
拿个,1
医疗保险,1
养老金,1
层出不穷,1
目睹,1
人手,1
照顾性,1
照顾,1
陆续,1
预计,1
年检费,1
比村,1
大专,1
糊口,1
愈演愈烈,1
唯独,1
养活,1
死活,1
立足,1
遗失,1
复印件,1
小心,1
胃管,1
胃管断,1
食道,1
右腿,1
流质食物,1
重症,1
白衣天使,1
澹阳,1
遵纪守法,1
此笔,1
年老,1
每人,1
多点,1
陈健,1
开放政策,1
早日,1
想到,1
想生,1
光棍,1
激励,1
刚看,1
内所,1
各一是,1
多生,1
封建思想,1
阅历,1
由省,1
品种,1
期中,1
送货到,1
而村,1
基药款,1
采购员,1
国家补贴,1
抚养权,1
判归,1
任时,1
两任,1
第二任,1
很多很多,1
五六年,1
没带,1
放松,1
年纪,1
不停,1
围观,1
报警,1
谴责,1
警察,1
工号,1
开口,1
避孕环,1
带环,1
保证金,1
快生了,1
市生,1
生完,1
我交,1
街道办,1
非常感激,1
跟我走,1
我想生,1
二而,1
艰辛,1
延迟,1
调研,1
会上,1
制定,1
内享,1
优先权,1
扶贫,1
幼小,1
各项,1
计生局,1
退还,1
我系西,1
舒丽春,1
合血,1
村农民,1
专升本,1
母校,1
学姐,1
一个个,1
准备考,1
芊芊,1
应届生,1
学长,1
医学院校,1
赤脚医生,1
离岗,1
老乡,1
非营利性,1
保健,1
出于无奈,1
这群人,1
纽带,1
走入,1
开除,1
动不东,1
办工,1
做实,1
千上万,1
吃喝玩乐,1
下拨,1
红包,1
公款,1
一色,1
心痛,1
统统,1
畸病,1
竹山,1
王勇,1
发病,1
百白破,1
口路,1
Hib,1
支书,1
温塘,1
赵龙村,1
吴迪永,1
吴礼顺,1
摔坏,1
毒辣,1
扬言,1
耳光,1
非婚生,1
节育手术,1
十二条,1
挂钩,1
省城,1
核磁共振,1
花钱,1
大爷,1
问句,1
致穷,1
这来,1
想代,1
核磁,1
代写,1
下个星期,1
延误,1
播出,1
五花八门,1
深圳,1
吸烟,1
检查室,1
吸烟区,1
男医生,1
二手烟,1
专设,1
县委,1
照样,1
咳嗽,1
墙上,1
术尔泰,1
缴费,1
骨科医生,1
缝针,1
伤好,1
海服康,1
陈医生,1
新闻,1
心存疑惑,1
面试,1
事业,1
年县,1
请县,1
要个,1
合法利益,1
换届,1
顶风,1
反腐,1
和县,1
晓得,1
异地,1
居住,1
全省,1
少外,1
安度晚年,1
深深感到,1
买药,1
虽能,1
美中不足,1
常事,1
年节,1
形同虚设,1
关爱,1
打人,1
五楼,1
综合楼,1
城市形象,1
事件,1
蛀虫,1
按理说,1
一打,1
频发,1
无形中,1
纵容,1
可恶,1
争执,1
起诉,1
二户,1
没钱交,1
整冶下,1
从何,1
西河,1
从何而来,1
强盗,1
陈雪兵,1
未孕,1
档案,1
红镇,1
千山,1
徐州人,1
江苏,1
实属无奈,1
措实,1
要治,1
現在,1
没货,1
一口同声,1
尤都,1
基药外,1
办实事,1
认真执行,1
四十多年,1
一合,1
办到,1
口口声声,1
膏药,1
胎盘,1
坑爹,1
地矿,1
私吞,1
索回,1
嫂子,1
自行处理,1
有悖,1
穷追不舍,1
套路,1
捐献,1
彭市,1
女子,1
八十多,1
抗癌药,1
涨成,1
别嘌醇,1
一涨,1
再涨,1
堪比,1
五十多,1
价廉,1
痛风,1
尿酸,1
真不知道,1
卷土重来,1
怎能,1
塘镇,1
羊角,1
更贵,1
增加,1
舍近求远,1
东北边,1
一方平安,1
天西,1
个省,1
要生,1
能休,1
急呀,1
分娩,1
悬壶济世,1
新圩,1
偏离正轨,1
背道,1
鼓励性,1
提高效益,1
每名,1
大政方针,1
医疗器械,1
态度强硬,1
搭售,1
坑蒙,1
下收,1
货到,1
两千元,1
订金,1
狡辩,1
骨科,1
明目张胆,1
送货,1
费解,1
苗医,1
卡片,1
算下来,1
疗程,1
爸爸妈妈,1
好心,1
四千块,1
杨向英,1
掌纹,1
药末,1
粉粉,1
冲水,1
家后,1
长痘痘,1
东方,1
何在,1
医监办,1
殴打,1
迫使,1
闻悉,1
脱岗,1
市政府办,1
重组,1
均系,1
群体,1
医政科,1
人姓,1
经视,1
办好,1
拖延,1
曾多次,1
采访,1
记者,1
上有老,1
尤以市,1
医治无效,1
塌实,1
听不进,1
工作服,1
人身安全,1
妻儿,1
欠佳,1
侵害,1
专家组,1
肺水肿,1
意见,1
估计不足,1
公正,1
乡有,1
收上来,1
受罚,1
一视同仁,1
两万,1
本组,1
石马,1
侵权,1
弱势,1
依法办理,1
公报私仇,1
知法,1
家里人,1
投诉无门,1
贴子,1
外扬,1
网管,1
家羞,1
给湾井镇,1
页面,1
视而不见,1
作主,1
脑梗死,1
户有,1
绝育,1
二女,1
行动不便,1
自理,1
翻江,1
绝种,1
能不能够,1
木瓜,1
中草药,1
救护,1
之名,1
贡献,1
面临,1
中层干部,1
口腔科,1
空降,1
公开,1
节育环,1
取环术,1
服务站,1
嵌顿,1
上节育环,1
超声,1
纯收入,1
某村,1
计征,1
结婚登记,1
有点烦,1
医考,1
定得,1
考些,1
留过学,1
全加,1
研究型,1
考试内容,1
东西部,1
建筑工地,1
盼望着,1
动静,1
不见,1
一百多元,1
开姓,1
人分,1
三六九等,1
大度,1
一分钱,1
连接,1
机关,1
肾脏,1
王芳仁,1
日因,1
取石,1
无尿,1
闻此,1
换管,1
官媒,1
人财两空,1
找钟,1
同件,1
过张,1
忙音,1
挂掉,1
弄清楚,1
只想,1
有事,1
市兽,1
牧局,1
兽牧站,1
邵海益,1
四五岁,1
真相,1
掩盖,1
站长,1
真空,1
法律依据,1
王道,1
不清,1
了结,1
台湾,1
大陆,1
台湾人,1
怀有,1
金沙湾,1
业主,1
宁永,1
履行,1
公示栏,1
试营,1
住建,1
试营业,1
认可,1
期刊目录,1
停刊,1
杂志,1
假冒,1
期刊,1
职改办,1
卫健委,1
军医,1
评审,1
论文,1
入学,1
积分,1
家人,1
罚款单,1
女于,1
因需,1
罚个,1
交差,1
几千几百,1
那罚,1
求个,1
这钱罚,1
能炸,1
挤油,1
富二带,1
当管,1
依法办事,1
马桥镇,1
镇政府,1
脱钩,1
村委会,1
无养费,1
万黑,1
更多镇,1
户证,1
内外勾结,1
先交,1
工资待遇,1
离退休,1
黑龙江省,1
卫计,1
回应,1
婚假,1
黄国喜,1
奶粉,1
幼儿园,1
宋贻鹏,1
孙杰,1
漳江镇,1
丈母娘,1
吃药,1
五万,1
医学会,1
损害,1
鉴定费,1
诊断书,1
书面通知,1
科主任,1
其店,1
审方,1
官路,1
县局,1
秉公处理,1
机制,1
县绿,1
报账,1
药水,1
搞好,1
咳得,1
传染,1
利害,1
天河镇,1
时写,1
那床,1
回时,1
肺结核病,1
打工仔,1
傻眼,1
停车场,1
停车,1
不许,1
体验,1
孕妈们,1
新手,1
准妈妈,1
舒适,1
繁多,1
背景,1
过程,1
用品,1
饭店,1
鉴别能力,1
经用,1
加大,1
选择,1
不能自己,1
采药,1
待客,1
自给自足,1
应酬,1
硬件,1
局限,1
股级,1
设付,1
政政,1
级别,1
干扰,1
近日,1
新生,1
保健法,1
侵犯,1
陈主,1
我代,1
理时,1
我佳儿,1
才准,1
仲裁,1
上有老下有小,1
未能,1
辛苦工作,1
指挥,1
职防院,1
盒饭,1
施术,1
办证,1
介绍信,1
批准,1
无需,1
落地,1
简政放权,1
他院,1
眼科医院,1
爱尔,1
妻交,1
潘路生,1
袁秋玉,1
水做,1
已花,1
借万来,1
我现,1
喊天,1
天不应,1
杨炼,1
熊明,1
银城,1
责任者,1
逝者,1
惩处,1
阳阴,1
两隔,1
告慰,1
屠夫,1
微信,1
支付宝,1
支付,1
接入,1
望院,1
银联,1
现金支付,1
智慧,1
单一,1
培训,1
献言,1
二千元,1
带薪休假,1
而市,1
不细,1
使人,1
三到,1
拔罐,1
刮痧,1
梅花针,1
虚高,1
刺络,1
省能,1
甚者,1
负压,1
三棱,1
放血,1
牟取暴利,1
精油,1
空子,1
养生,1
治愈,1
旗号,1
鼓吹,1
归前,1
在职人员,1
副职,1
注射用,1
倍特,1
成都,1
救命钱,1
数千万元,1
哌拉,1
瑞阳,1
苯唑,1
挂网,1
使本,1
二叶,1
堂而皇之,1
捉襟见肘,1
几十倍,1
同类产品,1
周何,1
抢救室,1
中医医院,1
寒颤,1
面谈,1
教师,1
张丽华,1
打激,1
方开,1
只生,1
类人,1
说心里话,1
心理,1
变化,1
鲤溪,1
忽悠,1
安排,1
有意,1
过院,1
中饭,1
心电图,1
百个,1
照常,1
空腹,1
方便群众,1
五针,1
狂犬,1
咬一口,1
此项工作,1
价高,1
家畜,1
打个,1
放到,1
体重,1
后人,1
垄断,1
一师,1
东塘,1
地基,1
剩余,1
组雷庆,1
堂客,1
周某,1
明达,1
广兴,1
徐院长,1
妇保,1
不认帐,1
说生,1
考勤记录,1
组带,1
违返,1
做假,1
子门桥,1
采取任何,1
伸冤,1
弱势群体,1
断送,1
转发,1
报案,1
两岁,1
内何,1
拒开,1
怎办,1
何为,1
男朋友,1
才户,1
到户,1
女友,1
这笔,1
拿准,1
我于,1
二孩算,1
血友病,1
局里,1
开支,1
财务室,1
县农,1
点多,1
肠道,1
呕吐,1
外科医生,1
肚子疼,1
灌肠,1
责任心,1
从贵市,1
贵市,1
祝您,1
面粉厂,1
堂兄,1
身体健康,1
具体情况,1
顺利,1
老包,1
提些,1
问责,1
勇当,1
建全,1
明确责任,1
老好人,1
激励机制,1
留住,1
严肃,1
差距,1
二十周岁,1
县井坡,1
二十二岁,1
同龄人,1
通行证,1
二十二,1
国库,1
五千,1
美英,1
四方,1
威协,1
体温,1
烂仔,1
肖讨泽,1
王爱莲,1
肖世全,1
自力,1
轻度,1
事发,1
担保,1
偿还,1
中扣,1
赔偿款,1
有法不依,1
挂证,1
证在,1
最严,1
药监,1
安全监管,1
药师,1
关键环节,1
抓好,1
配备,1
饮食,1
一道,1
四个,1
房间,1
序号,1
预约,1
候诊,1
李新国,1
导诊,1
台问,1
告之请,1
下半年,1
去世,1
因故,1
爱民,1
赶上,1
阳光,1
更大,1
损失,1
镇上,1
打算,1
领养,1
紧在,1
卫生机构,1
给予同情,1
向市,1
拖拖拉拉,1
发证,1
帮帮忙,1
拜托,1
培训班,1
儿科医生,1
及州,1
这莫难,1
这小,1
杨医生,1
运转,1
软件,1
农村卫生,1
插旗,1
同感,1
误事,1
最底层,1
信息系统,1
理睬,1
无论如何,1
预防针,1
从来不,1
一类,1
免费打,1
民脂民膏,1
重点,1
三联,1
血泪,1
油水,1
逍遥,1
惩罚,1
错误,1
卫健委能,1
开除公职,1
老龄化,1
录用,1
触犯,1
在经济上,1
丙肝,1
丙型肝炎,1
楚雅去,1
复发率,1
盲区,1
治愈率,1
因公,1
市级,1
输血,1
一分,1
证据,1
申办,1
前提条件,1
口腔,1
规划,1
萝卜,1
安生,1
五官科,1
代号,1
吕颖麟,1
体检中心,1
本科生,1
隐形,1
硫酸铜,1
高浓度,1
拉鱼,1
使鱼,1
铜属,1
高残留,1
无残留,1
鱼药,1
畜牧局,1
泼洒,1
一个样,1
重金属,1
鱼塘,1
力不从心,1
门店,1
渔民,1
分泌物,1
知晓,1
残留,1
水产,1
第四十二条,1
第二项,1
人均收入,1
第一款,1
证实,1
四千,1
只罚,1
同村,1
八千,1
三千,1
三个,1
骗保,1
妇科医院,1
高价药,1
治好病,1
虚开,1
南雅,1
上拉,1
两千多元,1
行为表现,1
各位朋友,1
一半,1
版本,1
启动,1
硫酸镁,1
第四,1
礼拜一,1
停靠在,1
车主,1
这两台,1
罗姓,1
车是,1
警报器,1
讳莫如深,1
两车,1
这家,1
都验,1
丽人,1
每一项,1
一堆,1
无关,1
此致敬礼,1
局医政处,1
唐文军,1
李和云,1
特扶,1
喻花,1
失独者,1
政纪,1
党纪,1
三仟元,1
崇阳,1
此人,1
观村,1
一窍不通,1
行政村,1
担任,1
肖昌顺,1
行攻,1
四气,1
医人,1
试液,1
息肉,1
摘除,1
做肠,1
镜检查,1
肠镜,1
有肠内,1
活检,1
癌症,1
管状腺瘤,1
三十分,1
草菅人命,1
内一科,1
永安镇,1
扶贫户,1
刘淼,1
接受,1
病有所医,1
镇乡,1
珠山,1
石岩头,1
受到重视,1
广大群众,1
黄沙,1
一有,1
地理位置,1
医闹,1
一忍再忍,1
意识,1
产一科,1
陈秋玲,1
该业,1
生小孩,1
恶感,1
服务态度,1
阵痛,1
误导,1
医调,1
邹辉,1
诊治,1
姚琼,1
差错,1
人流,1
妊娠,1
委托,1
现场,1
这起,1
内出血,1
当天,1
田庄,1
反回,1
村舒,1
拿药,1
开玩笑,1
就评,1
老婆大人,1
勤俭持家,1
停止,1
辅食,1
月龄,1
去过,1
专用,1
两次,1
太死,1
先进个人,1
外科,1
评为,1
生怕,1
镇郊溪村,1
陈国凤,1
有近,1
李晓芸,1
由村,1
李发树,1
开据,1
及村,1
路途遥远,1
女婴,1
主刀,1
家父,1
倾家荡产,1
余万元,1
撒手人寰,1
之下,1
以慰,1
自治法,1
征地,1
上有政策,1
空文,1
下有对策,1
例子,1
双保险,1
清单,1
欠费,1
自负,1
不理,1
护理费,1
左尺,1
天而,1
放疗,1
办点,1
南部,1
实事,1
市委,1
设立,1
湖北,1
转后,1
优厚,1
邻近,1
老百生,1
清查,1
分流,1
水平,1
八宝,1
字用,1
女主,1
覆盖住,1
心虚,1
白纸,1
照常营业,1
超范围,1
区嘉雯,1
实查,1
资格证书,1
牙科,1
属实,1
擅自,1
没拿到,1
批下来,1
二十五日,1
交到,1
一个多月,1
九月,1
预苗,1
区南,1
津渡,1
一针,1
龙莲,1
张飞,1
摊主,1
电子称,1
百花,1
复称,1
我面,1
鬼称,1
没良心,1
补足,1
小菜,1
键盘,1
农贸市场,1
附件,1
高级,1
无正,1
人社,1
比例,1
请西,1
党的政策,1
快点,1
本子,1
开院,1
完后,1
告到,1
开药方,1
一部分,1
皮肤科,1
一通,1
白交,1
头胎,1
设置障碍,1
津贴,1
出钱,1
冷水,1
不详,1
一个一岁,1
鲤溪镇,1
洞村,1
婚迁,1
民政局,1
已婚,1
改为,1
你局,1
消毒,1
请教,1
通知,1
向村,1
取过,1
性质,1
乱罚款,1
兄弟姐妹,1
终生,1
同母异父,1
登出,1
同父异母,1
zhengfu,1
无人过问,1
期盼,1
权大,1
王承,1
余家,1
源乡,1
石窝村,1
岭头,1
多万,1
大楼,1
债务,1
彩超,1
县桃川,1
王念文,1
桃川,1
CR,1
收入,1
我生,1
十三条,1
汉族,1
江西,1
现状,1
矛盾,1
机率,1
高高在上,1
一个班,1
省政府,1
保健品,1
洗脑,1
骗子,1
生活馆,1
托儿,1
借送,1
小便宜,1
市工商局,1
严厉查处,1
公交站,1
免费送,1
哄骗,1
小东西,1
伤不起,1
说理,1
不明不白,1
不好过,1
时至今日,1
只不过,1
十几号,1
GSP,1
公示,1
余田镇,1
泥水工,1
相市,1
变买,1
亲们,1
倍育,1
解诀,1
做人流,1
花去,1
直肠,1
变卖,1
户政,1
省二孩,1
江垭,1
现想,1
获知,1
单亲,1
时留,1
应由其,1
纹印,1
单亲家庭,1
采录,1
身份证件,1
加盖,1
医疗保健,1
生第个,1
交法款,1
很奈,1
四岁,1
县官,1
扣留,1
真想,1
一刀,1
看不到,1
查孕查,1
广州,1
广州市,1
蓝色,1
迁出,1
带齐,1
季度,1
产前检查,1
退单,1
颗粒,1
氨苄西林,1
石头,1
只多不少,1
硬脂,1
氧氟沙星,1
九三年,1
为生,1
不易,1
少数民族,1
症状,1
江宜,1
脑损伤,1
复查,1
探望,1
李兵国,1
毛茅,1
大出血,1
失责,1
米成,1
尽到,1
妥善处理,1
凤翔,1
谋取私利,1
成六凤,1
身份证号,1
一亩,1
催交,1
后果自负,1
区石,1
岩头,1
要罚,1
九干,1
书送,1
天不交,1
收费员,1
不站,1
交不交,1
挪着,1
当误,1
九点半,1
交费,1
上千人,1
搭车,1
假文凭,1
接班,1
未入,1
一件,1
查对,1
谁给了,1
恶劣行径,1
单据,1
三楼,1
善于,1
国家计划,1
脊椎,1
人来,1
居住地,1
调来,1
辖区,1
一俩,1
谨谢,1
三四百,1
不乐意,1
多则,1
过渡期,1
几万元,1
内生,1
交纳,1
特办,1
特事,1
延用,1
斗笠,1
门诊部,1
米处,1
医学影像,1
脑电及,1
恒福,1
记录本,1
破伤风,1
狂犬病,1
流感疫苗,1
成年人,1
病毒,1
各类,1
张玲,1
血液科,1
二十七岁,1
会得,1
发动群众,1
恶果,1
弱者,1
报应,1
高危,1
急需,1
炒作,1
利用,1
诈些,1
公仆,1
给钱,1
经历,1
会议,1
指示,1
只会,1
多人,1
托运费,1
屡教不改,1
按人,1
发是,1
发公卫,1
在院,1
想发,1
廖局,1
市来,1
劳务费,1
应得,1
可办,1
取药,1
布置,1
半天,1
改变,1
糖尿病,1
照价,1
肠溶片,1
柏家,1
二甲,1
收钱,1
盐酸,1
报告,1
浙江,1
砂子,1
需乡,1
指示牌,1
渡口,1
自觉,1
之内,1
好好,1
空气,1
流通,1
担心,1
国家中医药管理局,1
百忙中,1
公共服务,1
倾斜,1
财政部,1
化验,1
栓剂,1
化验单,1
生殖道,1
日期,1
自带,1
块钱,1
难受,1
好事,1
利润率,1
白条,1
谋些,1
请卫,1
漫天要价,1
地贫,1
该病,1
大病,1
移植,1
贫血,1
绝望,1
地中海,1
五十万元,1
再障,1
于心何忍,1
全部开,1
检查单,1
认钱,1
认病,1
药有,1
商送,1
回扣,1
高薪,1
信封,1
月光,1
街道社区,1
比较忙,1
证往,1
台往,1
问省,1
卫计卫,1
节省时间,1
几十分钟,1
忍气吞声,1
生效,1
立法法,1
及力,1
全打,1
晚孕,1
挺个,1
往死,1
大肚子,1
三十岁,1
流过,1
井头,1
下班时间,1
品德,1
素质,1
影响,1
家庭医生,1
签约,1
一签,1
难搞,1
一户,1
购药,1
三元,1
服药,1
售价,1
家中,1
差别,1
监管,1
一种,1
后遗症,1
四风,1
享乐主义,1
奢靡,1
群众反映,1
官僚主义,1
形式主义,1
之风,1
巷议,1
重实效,1
安于现状,1
贪图安逸,1
上行下效,1
地查,1
铺张浪费,1
执法人员,1
口镇,1
河西,1
游港村,1
李仲,1
自筹,1
管理模式,1
自谋生路,1
帐表,1
资为,1
干公卫,1
走村串户,1
村医有,1
生蛋,1
淫威,1
办公用品,1
随访,1
公函,1
宽容,1
可生,1
一票否决,1
上戶,1
單親,1
媽媽,1
現需,1
但計,1
生辦,1
罰款,1
給予,1
農村,1
戶籍,1
無業,1
父親,1
請問,1
相關,1
不交罰,1
計生,1
鸭子,1
坍塌,1
缺口,1
港乡,1
因是,1
公卫楼,1
院址,1
在建设中,1
托管,1
药商,1
药学,1
大处方,1
药价,1
利润,1
药事,1
链球菌,1
孕期,1
手册,1
渠道,1
或致,1
二致,1
红头,1
来源,1
利益驱动,1
外线,1
历年来,1
联手,1
压迫,1
招郎,1
脑瘫,1
生子,1
大哥,1
尚未,1
兄弟,1
停发,1
抵扣,1
权益日,1
媒体,1
线下,1
药品监督管理局,1
多长,1
到来,1
周期,1
鸽子,1
喂养,1
禽流感,1
家属区,1
后怕,1
采取行动,1
政府部门,1
几家,1
血型,1
刚查,1
两三千,1
理所当然,1
可笑,1
